chrom1	start1	end1	chrom2	start2	end2	obs.raw	cstart1	cstart2	c_label	c_size	la_exp.donut.value	la_exp.vertical.value	la_exp.horizontal.value	la_exp.lowleft.value
chr17	9865000	9870000	chr17	10130000	10135000	122	9870000.0	10130000.0	556	6	53.76297741347381	63.02436164591268	58.871657415769384	51.93389668944639
chr17	10230000	10235000	chr17	10520000	10525000	91	10227500.0	10517500.0	559	4	28.32501626095256	38.079099785091685	32.22314407045888	28.75745105018544
chr17	10545000	10550000	chr17	10745000	10750000	97	10545500.0	10743500.0	560	10	25.00525651011673	35.459501086347665	25.564509057901073	26.115122481023608
chr17	11900000	11910000	chr17	12920000	12930000	72	11895000.0	12920000.0	140	2	29.222381464667873	36.261731924109824	30.916857790881444	35.24797846394043
chr17	12080000	12090000	chr17	12910000	12920000	123	12080000.0	12915000.0	143	4	54.78788634382418	62.21846277380496	59.68213340879569	56.681041513328225
chr17	12085000	12090000	chr17	12570000	12575000	49	12082500.0	12567500.0	562	2	19.814358606585934	21.873526967334065	21.91605355981248	18.502430285033746
chr17	12150000	12160000	chr17	12910000	12920000	139	12154000.0	12902000.0	147	5	59.80373952803606	64.700303430716	66.34835372709429	59.305906934075956
chr17	12155000	12160000	chr17	12570000	12575000	81	12156666.666666664	12566666.666666664	563	6	28.625337355645215	30.61669063583931	31.613781313757386	27.742364248675052
chr17	12330000	12340000	chr17	12920000	12930000	97	12325000.0	12920000.0	149	2	47.963247935000155	58.36389897359065	43.10324625821615	49.27236604835884
chr17	13495000	13500000	chr17	14205000	14210000	42	13497500.0	14205000.0	569	2	13.425728883029034	13.951720069154065	16.207335328465724	14.223518866646035
chr17	13495000	13500000	chr17	14830000	14835000	51	13495000.0	14827500.0	82	2	12.066854179547356	14.80704916243518	15.156963439130292	12.608499129548788
chr17	15155000	15160000	chr17	15405000	15410000	99	15157142.857142854	15408571.428571427	83	7	32.150630643350944	31.956353422565627	43.52562608360356	30.79527485307839
chr17	15440000	15450000	chr17	18700000	18710000	12	15440000.0	18700000.0	157	1	0.0589118389494777	0.010934153159324469	0.1323133878143245	0.06095066148899079
chr17	15550000	15560000	chr17	18620000	18630000	37	15540000.0	18625000.0	158	2	4.0272153717759975	9.156926284902148	0.6801611612707938	5.7485360932517064
chr17	15720000	15725000	chr17	20540000	20545000	13	15720000.0	20540000.0	84	1	0.2255486775670613	0.04864285703600904	0.23379370032225555	0.016314747392547332
chr17	15730000	15735000	chr17	15900000	15905000	71	15730000.0	15900000.0	85	1	19.73208512356972	25.297993512385503	23.36414447922772	25.56368242967064
chr17	16265000	16270000	chr17	16420000	16425000	102	16266666.666666664	16424166.666666664	87	6	42.85335710037821	56.68893005090235	50.903070462506456	43.08421117823455
chr17	16355000	16360000	chr17	16420000	16425000	140	16353000.0	16422000.0	89	5	64.16676283307966	79.29550358119205	71.49793177768942	69.09460121789486
chr17	16900000	16905000	chr17	17210000	17215000	89	16901111.111111112	17212777.777777776	91	9	33.690660722182216	40.17896356958161	40.516490418731046	36.41644871985447
chr17	17250000	17255000	chr17	17545000	17550000	144	17256923.076923076	17542692.307692308	94	13	51.98514405741757	65.9636465920657	61.13598324935497	65.95567216265589
chr17	17400000	17405000	chr17	17545000	17550000	122	17401000.0	17543500.0	96	10	55.29986319542427	65.91665961787658	64.72902200313341	59.12482257951761
chr17	17580000	17585000	chr17	17760000	17765000	176	17584444.444444444	17751111.111111112	98	9	66.10988852344994	69.93332379274854	86.82269613888485	72.60070766210966
chr17	17580000	17585000	chr17	17935000	17940000	129	17580000.0	17935000.0	99	5	36.79431331425829	43.99293468812897	39.913347113457476	33.532392347186146
chr17	17720000	17725000	chr17	17935000	17940000	81	17715000.0	17935000.0	103	2	34.24397153620989	46.03020887699086	28.713000437769303	34.74385004973422
chr17	17795000	17800000	chr17	17935000	17940000	150	17790000.0	17935000.0	104	5	68.99274627038581	92.73719598941456	66.84361414372515	69.00594476682045
chr17	18510000	18520000	chr17	18750000	18760000	52	18510000.0	18750000.0	186	1	9.71488493808773	7.2004782064199615	23.93318093564709	9.021055356343783
chr17	19265000	19270000	chr17	19350000	19355000	284	19267941.17647059	19353823.529411767	106	17	101.35846962131492	117.86176545212513	111.74656590755177	98.89625208172008
chr17	19415000	19420000	chr17	19670000	19675000	159	19416578.94736842	19664736.842105266	108	19	45.60822655731639	51.84652068913105	55.38572716664106	49.28465716784786
chr17	19890000	19895000	chr17	20015000	20020000	185	19897352.94117647	20012647.05882353	110	17	54.62542887435086	64.62137264103153	65.68683284197391	61.378700721012706
chr17	19890000	19900000	chr17	20210000	20220000	184	19885000.0	20215000.0	193	4	81.44284268034878	85.73496866558598	118.31290716703428	78.87012829224776
chr17	20030000	20035000	chr17	20215000	20220000	67	20027500.0	20217500.0	111	2	34.42458784886304	37.84650355337789	38.31759007751985	27.89531279345956
chr17	20130000	20135000	chr17	20220000	20225000	64	20130000.0	20220000.0	112	1	28.73246299663681	29.687620834790092	29.527997892402247	27.449266294477486
chr17	20940000	20945000	chr17	21000000	21005000	169	20940000.0	21005000.0	113	3	75.13584889438941	86.21498074122555	78.29893203330512	78.54825942052614
chr17	20940000	20945000	chr17	21180000	21185000	63	20940000.0	21180000.0	115	1	27.91124686125576	31.374807345317176	31.68465459067616	30.41114797775949
chr17	21020000	21030000	chr17	21350000	21360000	75	21020000.0	21350000.0	204	1	32.62937331495325	37.41190176357058	40.266468115900715	23.88096081983749
chr17	21020000	21030000	chr17	21410000	21420000	110	21025000.0	21410000.0	202	4	31.52982586326359	41.26738795937041	35.94115770819294	33.55273161955419
chr17	21025000	21030000	chr17	21180000	21185000	90	21027500.0	21182500.0	117	2	40.71014949827248	44.16563932533975	47.534456737655574	44.593853282827865
chr17	21180000	21185000	chr17	21415000	21420000	97	21190000.0	21413750.0	120	4	25.077306213256048	38.611750036564935	25.08952276351157	27.977140799447586
chr17	21250000	21255000	chr17	25335000	25340000	28	21250000.0	25330000.0	121	3	1.3827850787664135	1.8443255073155984	1.908229288166644	0.6335750393269471
chr17	21285000	21290000	chr17	21355000	21360000	81	21285000.0	21355000.0	122	1	40.891565068439824	40.67600570964056	49.15798720728685	33.206136828622945
chr17	21345000	21350000	chr17	25330000	25335000	54	21335000.0	25317142.85714285	123	7	1.365992862403693	2.0242529181765527	1.2006214423010322	0.6735564645564207
chr17	25555000	25560000	chr17	25930000	25935000	80	25562500.0	25928750.0	125	4	39.791981895521324	43.21484529391897	45.72106577048591	35.794984215291294
chr17	25570000	25575000	chr17	25655000	25660000	131	25558750.0	25662916.666666664	124	12	61.28949023882162	69.26636427320689	77.53974660510977	53.487875000141685
chr17	25685000	25690000	chr17	25920000	25925000	165	25686153.84615385	25923076.923076924	128	14	74.13567988000482	92.07798053698215	80.86726682215817	70.45806571832459
chr17	25800000	25805000	chr17	25870000	25875000	308	25791428.57142857	25866428.57142857	131	7	162.09985456083237	184.488222189616	181.72811772165386	150.53043561210418
chr17	25980000	25990000	chr17	26080000	26090000	357	25984444.444444444	26073333.33333333	220	9	160.44346716515795	173.8047461463004	174.1389643504874	183.26243404196262
chr17	25980000	25985000	chr17	26205000	26210000	86	25980000.0	26202500.0	133	2	36.82999339475427	41.47563216688802	37.84770490983483	40.08524300434971
chr17	26085000	26090000	chr17	26205000	26210000	224	26101250.0	26203750.0	134	7	69.17544879236115	99.51026701622156	68.11029296592443	77.75450168121654
chr17	26110000	26120000	chr17	26570000	26580000	162	26115000.0	26575000.0	223	2	85.45684375962495	99.176501432016	87.26919013946848	80.66211853509594
chr17	26130000	26135000	chr17	26205000	26210000	260	26133076.923076924	26207307.69230769	135	18	95.87214303738214	114.40031191934263	100.3119985390965	92.938991453942
chr17	26380000	26390000	chr17	26650000	26660000	127	26380000.0	26650000.0	226	1	68.46826648207832	69.50302730221199	70.07385409436066	59.8167264186245
chr17	27050000	27055000	chr17	27275000	27280000	101	27050000.0	27275000.0	141	1	37.08328032003126	40.90403416668922	41.310858000282934	56.47210833142814
chr17	27295000	27300000	chr17	27445000	27450000	228	27288636.363636363	27436136.363636363	143	22	89.36525178609425	87.4747935042265	129.32002472097128	113.82967870642729
chr17	27470000	27480000	chr17	27540000	27550000	386	27463333.33333333	27546666.666666664	240	3	191.56633271079224	197.7926513994524	227.2164005363672	198.27545288818538
chr17	27470000	27480000	chr17	27610000	27620000	272	27473333.33333333	27613333.33333333	241	3	125.5403353634294	118.03053254280285	143.4194778147515	141.0306481929371
chr17	27960000	27970000	chr17	28260000	28270000	138	27960000.0	28255000.0	248	2	75.10234505833833	86.3661577140313	86.30156031276493	64.40005947442685
chr17	27970000	27980000	chr17	28100000	28110000	410	27974166.666666664	28102500.0	247	11	181.55124161144283	255.47093915429852	180.11898763274726	199.9541804146199
chr17	28130000	28135000	chr17	28255000	28260000	140	28133181.81818182	28257727.272727273	149	11	54.070794324227364	62.42203197748042	63.72519157571878	55.07014091821078
chr17	28130000	28140000	chr17	28340000	28350000	258	28131666.666666664	28335000.0	250	6	100.17551300144777	100.48710035944772	139.71358650146894	104.80029872059336
chr17	28130000	28135000	chr17	28410000	28415000	68	28130000.0	28418333.33333333	151	3	33.330976259443965	37.95136030236705	36.18749963464562	37.691659085343474
chr17	28345000	28350000	chr17	28420000	28425000	76	28353750.0	28418750.0	152	4	34.41890336075422	39.46320075230135	30.87777146222425	39.27122240564647
chr17	28430000	28435000	chr17	28660000	28665000	145	28440312.5	28662187.5	153	16	47.97847185705879	53.2841915848563	61.518094817279405	56.52824464845275
chr17	28440000	28450000	chr17	29040000	29050000	79	28435000.0	29045000.0	257	2	38.912621068172506	47.670696032672346	39.085128049420256	37.98855001980732
chr17	28455000	28460000	chr17	28560000	28565000	113	28455000.0	28560000.0	155	1	58.58667613233086	61.71966467776353	69.67886721548474	52.11357338860286
chr17	28670000	28675000	chr17	29040000	29045000	71	28670000.0	29040000.0	156	1	32.06266511016624	39.65800839274645	33.034191200288184	34.223362121130535
chr17	28805000	28810000	chr17	29040000	29045000	75	28807500.0	29040000.0	157	2	34.97566628979248	43.18653474407687	37.14410099523978	37.382396680335795
chr17	28975000	28980000	chr17	30395000	30400000	14	28975000.0	30395000.0	158	1	0.028610911730019	0.06544133198787952	0.0703677512405056	0.034311575752369726
chr17	29340000	29345000	chr17	29540000	29545000	129	29337500.0	29540000.0	160	4	51.16299932299216	58.803864555351105	53.90168685380536	48.73466687145304
chr17	29340000	29350000	chr17	29690000	29700000	116	29335000.0	29690000.0	268	2	63.10766755288851	74.47586664896046	66.87408580764604	57.10143172103034
chr17	29710000	29715000	chr17	29850000	29855000	107	29710000.0	29850000.0	166	1	44.537878601825675	63.02904663549502	41.18142332392642	47.53732522252239
chr17	29760000	29765000	chr17	29855000	29860000	275	29765600.0	29846800.0	167	25	100.92332309113344	125.07826950362629	120.08376214506175	105.50776182846735
chr17	29760000	29765000	chr17	30170000	30175000	88	29762500.0	30170000.0	168	2	34.60039246818625	47.932744287140274	34.175047635161704	33.348865953584905
chr17	29880000	29885000	chr17	30170000	30175000	141	29876000.0	30169000.0	169	5	54.34579401408246	78.08879893804195	53.94491205009414	57.50916155088892
chr17	30335000	30340000	chr17	30465000	30470000	108	30333333.33333333	30463333.33333333	170	3	49.71319729330083	56.65636363151704	51.01227406209507	55.84094673472658
chr17	30580000	30585000	chr17	30645000	30650000	143	30580000.0	30644285.71428572	171	7	62.1032813064171	75.94675022071506	70.07432103194135	60.3026437415067
chr17	30800000	30805000	chr17	31085000	31090000	89	30795769.23076923	31082692.30769231	174	13	43.05976705734853	50.50098816374032	52.02370499299728	42.13356868141348
chr17	30810000	30820000	chr17	30930000	30940000	604	30798571.428571425	30918571.428571425	278	6	300.874350523534	309.18874641117316	383.0230322053747	332.9631500203357
chr17	31110000	31120000	chr17	31200000	31210000	460	31110909.09090909	31204545.45454545	284	9	178.25384472061435	197.480312333562	241.792015802743	179.5300393482991
chr17	31110000	31120000	chr17	31230000	31240000	524	31110000.0	31243333.33333333	285	5	205.5520936360969	195.2107794152431	296.7353897924533	223.67806600582568
chr17	32105000	32110000	chr17	32470000	32475000	72	32110000.0	32472500.0	178	2	20.42361596820611	22.718747202994514	24.211543814083466	21.16027171441534
chr17	32250000	32255000	chr17	32470000	32475000	68	32250000.0	32470000.0	179	1	26.405175309783157	31.627913293122468	29.07055783608871	26.061444192887464
chr17	32525000	32530000	chr17	32685000	32690000	194	32523750.0	32684166.666666664	525	12	44.43860634876352	52.76245030247503	52.6295918764548	41.856288692061945
chr17	32745000	32750000	chr17	32965000	32970000	82	32743333.33333333	32961666.666666664	527	3	30.971861123676838	35.50981700646281	31.93496020156632	30.94939369174183
chr17	32745000	32750000	chr17	33445000	33450000	78	32745000.0	33442500.0	528	2	20.476169093248973	25.55097442204813	25.32292840869761	17.565805843777444
chr17	32865000	32870000	chr17	33445000	33450000	70	32865000.0	33442000.0	529	5	20.66694241397964	26.843334268404213	27.6090405278995	19.003124665062963
chr17	33325000	33330000	chr17	33445000	33450000	290	33322321.428571425	33430000.0	532	28	119.38823301150951	119.41723128565529	153.46037767929644	139.82145815839826
chr17	33490000	33500000	chr17	34070000	34080000	175	33480000.0	34068000.0	302	5	80.20538313360825	95.10797693444559	92.09275458551785	84.24639458764365
chr17	33495000	33500000	chr17	33860000	33865000	99	33495000.0	33863750.0	533	4	39.81365395709176	52.58440333344369	42.19127510920789	37.09572953780392
chr17	33640000	33645000	chr17	33860000	33865000	258	33644000.0	33860000.0	535	9	83.76326864882844	110.28470468085426	101.43146980524685	84.67507563830705
chr17	33640000	33650000	chr17	34070000	34080000	142	33640000.0	34065000.0	305	2	79.66639085217805	89.54569708651346	84.75195707846582	66.7163810183591
chr17	34960000	34970000	chr17	35720000	35730000	124	34965714.28571428	35730000.0	311	7	49.13730761599664	49.60655235538096	65.23497263821965	45.80068224644707
chr17	34980000	34990000	chr17	35590000	35600000	136	34970000.0	35585000.0	310	4	55.75496487571736	58.86071082966773	65.75846013386621	51.66909819163378
chr17	35880000	35890000	chr17	36150000	36160000	213	35876666.666666664	36153333.33333333	315	3	112.92140458010435	135.448649329148	118.16703386814972	89.41235002666193
chr17	36060000	36065000	chr17	36150000	36155000	274	36063750.0	36151250.0	180	8	136.28448257481142	171.63241962153302	149.9378531789491	123.69860885841051
chr17	36505000	36510000	chr17	36565000	36570000	208	36497666.66666666	36573000.0	181	14	83.22422993703796	100.59103645539557	91.64329194513859	81.30371910385848
chr17	36510000	36515000	chr17	36645000	36650000	64	36510000.0	36645000.0	182	2	36.09518251514548	37.60830142896464	37.55185137686558	31.76148806864521
chr17	36585000	36590000	chr17	36645000	36650000	131	36577500.0	36642500.0	183	6	68.47062662286172	66.16534106219301	85.21061093642291	63.3537718458028
chr17	36585000	36590000	chr17	36825000	36830000	82	36585000.0	36819166.66666666	184	6	32.15709138800488	40.33230021482589	34.693977342992525	39.274079353732574
chr17	36645000	36650000	chr17	36820000	36825000	109	36655000.0	36817500.0	185	7	32.032185216058515	45.84645456630828	34.55732532261918	36.94739291265514
chr17	36710000	36715000	chr17	36820000	36825000	218	36709285.71428571	36819285.71428571	186	8	76.45422837578639	110.71999695220056	80.57184000628075	81.56720470031298
chr17	36830000	36835000	chr17	36895000	36900000	216	36831428.57142857	36897142.85714286	188	7	88.54115622823683	115.48828584925316	102.08988411546301	101.07468706261
chr17	37135000	37140000	chr17	37310000	37315000	111	37140000.0	37305000.0	190	6	48.13531164187595	51.945499703891144	58.74931750046978	52.02906056203374
chr17	37705000	37710000	chr17	37905000	37910000	79	37705000.0	37905000.0	196	1	28.8313778545681	33.71045533266605	29.250424568609628	36.962388765940695
chr17	37775000	37780000	chr17	37905000	37910000	194	37785833.33333333	37900416.66666666	197	12	74.29323244767754	85.96320857778498	83.28715434019263	94.91824976341637
chr17	37910000	37915000	chr17	38020000	38025000	222	37924545.45454545	38015909.09090909	201	11	89.60772724946892	114.29458301116549	89.2508210897802	115.72011054481266
chr17	38020000	38030000	chr17	38720000	38730000	44	38020000.0	38720000.0	346	1	18.22172044262	19.73257336024241	17.663151151794935	16.814614885837518
chr17	38025000	38030000	chr17	38130000	38135000	93	38038333.33333333	38125000.0	204	3	45.4115624102034	50.70077188449989	56.96038506533123	52.37773428617448
chr17	38355000	38360000	chr17	38445000	38450000	147	38360000.0	38444375.0	208	8	61.86489148070058	67.22102370185827	67.38571658034047	72.76629758812862
chr17	38450000	38455000	chr17	38510000	38515000	175	38449000.0	38511000.0	210	5	71.6825342098005	81.3646106518017	82.50554349306016	78.68165302794151
chr17	38460000	38465000	chr17	38690000	38695000	104	38460000.0	38690000.0	212	1	44.82707296969243	56.065474094543	44.24773030035572	45.19148490255299
chr17	38515000	38520000	chr17	38690000	38695000	146	38520000.0	38692500.0	214	9	57.4340552643255	78.56732457442806	61.488534234186346	67.12125366010211
chr17	38770000	38775000	chr17	39805000	39810000	56	38770000.0	39805000.0	221	1	23.83199103316805	23.852358151606442	25.23275357601373	19.96319586091067
chr17	38775000	38780000	chr17	38950000	38955000	125	38774285.71428571	38949285.71428571	219	7	48.67071353883873	58.93837198153515	59.74403510581438	52.096252101071826
chr17	39065000	39070000	chr17	39815000	39820000	62	39063000.0	39810000.0	224	5	22.016750542966538	26.398109788727464	28.448567679231658	25.31759411280312
chr17	39700000	39705000	chr17	39815000	39820000	145	39710416.66666666	39808750.0	227	12	61.8206374544645	80.15146366002553	64.93018543883139	82.47803890910107
chr17	39895000	39900000	chr17	39955000	39960000	325	39890500.0	39958500.0	228	10	115.96011107404249	137.14703090427543	138.0746189364186	105.65693646746887
chr17	40115000	40120000	chr17	40265000	40270000	274	40118055.55555555	40263888.88888889	230	17	95.82324853655344	115.52934106800856	114.2668792013591	80.74609204526605
chr17	40175000	40180000	chr17	40265000	40270000	305	40176153.84615385	40261538.461538464	233	14	118.56916333703084	143.54591797905192	138.35809147851265	122.45823966523851
chr17	40470000	40475000	chr17	40555000	40560000	503	40474523.80952381	40552142.85714286	235	21	140.41670414073565	162.64070409752557	156.39724834952298	161.31899957906506
chr17	40470000	40475000	chr17	40675000	40680000	148	40469500.0	40673000.0	236	10	55.0458249142246	68.79843556300504	64.93224207014785	56.7283922563584
chr17	40580000	40585000	chr17	40675000	40680000	189	40575000.0	40672692.30769231	237	13	74.55695506000595	94.72990212377016	84.58030705596695	81.76855119675191
chr17	40730000	40740000	chr17	40830000	40840000	569	40735454.54545455	40829090.90909091	387	11	282.1116681167813	321.65343931842364	312.37841374926813	301.978422334553
chr17	40730000	40735000	chr17	40915000	40920000	139	40728500.0	40913500.0	239	10	66.12950942406253	72.25072503628179	80.853234810394	64.01341321410617
chr17	40730000	40740000	chr17	41080000	41090000	144	40730000.0	41085000.0	390	2	79.58900577477647	87.97756886697486	89.89933978591881	62.70434638253129
chr17	41150000	41160000	chr17	41560000	41570000	91	41150000.0	41560000.0	394	1	43.610407625306905	49.7758349624327	37.416980820882614	50.9062894519731
chr17	41460000	41470000	chr17	41750000	41760000	165	41464000.0	41740000.0	400	5	80.1156215626076	81.3965377649308	88.62810440088184	89.60919716663288
chr17	41465000	41470000	chr17	41560000	41565000	275	41468500.0	41553000.0	242	20	90.28814506698326	99.25178662492023	94.35429573187841	109.48287959986445
chr17	41650000	41655000	chr17	41750000	41755000	404	41654833.333333336	41748666.66666666	243	30	94.0094547526347	112.6964076616997	111.14344341998114	100.61772153902315
chr17	41650000	41655000	chr17	41835000	41840000	112	41649285.71428571	41834285.71428571	244	7	42.717271045874256	47.21191634063371	50.05322535918023	36.50315585407861
chr17	41765000	41770000	chr17	41835000	41840000	260	41767500.0	41838500.0	245	20	76.24640748472503	96.19956380326927	91.54820349912458	80.13998383838752
chr17	42015000	42020000	chr17	42075000	42080000	153	42015000.0	42075000.0	246	1	76.88423761627638	91.75110104506108	78.65629768279953	72.66724876285248
chr17	42020000	42025000	chr17	42120000	42125000	96	42020000.0	42120000.0	247	1	46.03203038563832	47.12181246561246	57.839357655031634	42.74393702372596
chr17	42020000	42025000	chr17	42245000	42250000	76	42022500.0	42242500.0	248	4	35.98876330797122	46.20096195305483	42.098568260915066	36.49313861518181
chr17	42290000	42295000	chr17	42400000	42405000	279	42288472.22222222	42402361.11111111	250	36	98.70179342441013	113.11311163443709	116.28433448264116	99.45602365285698
chr17	42850000	42855000	chr17	42940000	42945000	274	42853095.23809524	42939047.61904762	253	21	98.11357459723571	105.5454560759274	122.74923541851533	101.54137826989336
chr17	42850000	42855000	chr17	43210000	43215000	68	42850000.0	43205000.0	255	2	27.96991038680082	29.26098979161483	34.94750823889011	35.12565766233873
chr17	42985000	42990000	chr17	43195000	43200000	119	42992000.0	43193000.0	257	5	56.34496868771225	59.93327337964745	67.63130523127084	66.67666300296563
chr17	42995000	43000000	chr17	43100000	43105000	171	42996250.0	43094375.0	256	16	77.04625403816353	86.3646571936109	85.13279859217461	78.26677072390491
chr17	43210000	43215000	chr17	43270000	43275000	237	43211000.0	43277000.0	258	5	71.04821201558333	90.91214144202854	75.6035820287198	77.69016672694441
chr17	43360000	43365000	chr17	43460000	43465000	386	43358947.36842105	43458684.21052631	261	20	149.59729329102404	210.41539256155846	147.67865443875954	160.75489253732462
chr17	43500000	43505000	chr17	43905000	43910000	49	43502500.0	43905000.0	262	2	23.678379292453	25.12554502291455	24.77188598384331	19.640399593823627
chr17	43725000	43730000	chr17	43905000	43910000	161	43717500.0	43908333.33333333	263	12	84.89707108521995	85.61154901108405	101.65667212026676	79.62668832083331
chr17	44075000	44080000	chr17	44290000	44295000	155	44089000.0	44283000.0	265	5	75.39958929039743	81.58232709705962	96.51868032690436	79.05180494718442
chr17	45305000	45310000	chr17	45390000	45395000	273	45306944.44444444	45386111.11111111	267	18	97.32479167087244	126.30219457568224	108.36247332867248	104.56869301488436
chr17	45305000	45310000	chr17	45690000	45695000	69	45305000.0	45690000.0	268	1	27.689498075450594	36.736537650637175	31.413666444308078	25.852613436129445
chr17	45915000	45920000	chr17	46095000	46100000	141	45925000.0	46093333.33333333	271	6	50.07599737616331	51.619443237537844	68.95746092788832	63.059274897678364
chr17	46105000	46110000	chr17	46205000	46210000	93	46116250.0	46207500.0	274	4	45.10525166013939	50.360151577477176	56.81280716543797	51.36357111322423
chr17	46105000	46110000	chr17	46685000	46690000	62	46106250.0	46690000.0	276	4	26.287668191288837	29.706058488413035	31.416825838901246	26.406483963248515
chr17	46335000	46340000	chr17	46665000	46670000	120	46336666.66666666	46666666.66666666	277	3	47.52791541945279	65.44798108467245	48.75534139283813	40.796477849591604
chr17	46415000	46420000	chr17	46665000	46670000	179	46417894.7368421	46664736.84210526	278	19	77.34925825190682	109.71689952490317	86.03519500053984	73.29165832920353
chr17	46575000	46580000	chr17	46660000	46665000	221	46569722.22222222	46658055.55555555	280	18	101.25989828185736	128.02687644523627	111.67292034188459	101.98842097428098
chr17	46750000	46755000	chr17	46955000	46960000	166	46760357.14285714	46954642.85714286	281	11	53.87321481940022	72.40237990132304	60.90533265761396	56.60839247488264
chr17	46800000	46805000	chr17	46955000	46960000	175	46805000.0	46950000.0	284	4	58.50069728061404	85.081046891996	57.4075283314593	53.25356906196593
chr17	46890000	46895000	chr17	46955000	46960000	336	46882619.04761905	46954523.80952381	285	21	99.3991563900674	121.73805152564087	111.6304277322464	101.24655769871076
chr17	46955000	46960000	chr17	47100000	47105000	86	46960833.33333333	47105833.33333333	287	6	38.43648843644742	49.77179962083147	42.633279326848935	37.91021611075123
chr17	47390000	47395000	chr17	47470000	47475000	261	47391956.52173913	47468913.04347826	288	23	69.33375149199999	79.34477155348569	98.529693492314	77.84574563463983
chr17	47390000	47395000	chr17	47625000	47630000	69	47390000.0	47627500.0	289	2	28.628550276632854	38.51601161149436	32.967130276390165	25.98137422403612
chr17	47480000	47490000	chr17	47620000	47630000	536	47503076.92307693	47621538.46153846	465	12	239.5282781710812	354.2870921960462	234.41809339336936	292.02523434750674
chr17	47645000	47650000	chr17	47770000	47775000	387	47648787.87878788	47768636.36363637	293	33	90.14945348095077	111.5201926712903	113.54238996126936	111.48554706012
chr17	47645000	47650000	chr17	47860000	47865000	136	47645000.0	47860000.0	294	6	53.22373819081157	52.732634216224156	80.84579464272201	52.65001801471642
chr17	47645000	47650000	chr17	47925000	47930000	113	47641000.0	47926000.0	295	5	43.63469763844353	45.42443415105669	52.78957637121154	46.74659310718846
chr17	47645000	47650000	chr17	48075000	48080000	75	47643333.33333333	48075833.33333333	296	6	33.31319287274129	32.62014870630393	34.18347329000425	29.821764995251414
chr17	47780000	47790000	chr17	48070000	48080000	163	47775000.0	48070000.0	473	2	79.66671242593138	94.2496235113336	88.34290267359897	70.82405119510014
chr17	47935000	47940000	chr17	48075000	48080000	205	47940555.55555555	48072777.77777778	299	18	67.15451936165603	84.2925974307219	70.36458832157375	80.4056280730844
chr17	48105000	48110000	chr17	48165000	48170000	226	48096923.07692308	48165000.0	301	13	95.27092619423209	109.64943347698143	103.52472801576613	99.0152981826698
chr17	48270000	48280000	chr17	48360000	48370000	934	48264375.0	48362500.0	480	16	400.08479182663376	478.1846455737213	431.47265073310166	380.3803668790831
chr17	48620000	48625000	chr17	48770000	48775000	139	48626666.66666666	48774166.66666666	308	6	61.754856731365436	65.62329204024203	70.83473096725503	65.86519982318455
chr17	48620000	48625000	chr17	48910000	48915000	90	48622000.0	48915000.0	309	5	39.76706348757154	43.232405805121545	47.68912257529186	38.00294712627778
chr17	48620000	48625000	chr17	49030000	49035000	66	48620000.0	49030000.0	310	1	27.672916919042958	31.073759102369127	30.05105958461805	27.60042465401165
chr17	48860000	48865000	chr17	48920000	48925000	259	48857500.0	48919166.66666666	312	6	97.93911233885972	110.09891750329159	109.88096010204563	99.33293718445135
chr17	48860000	48865000	chr17	49030000	49035000	170	48857500.0	49027500.0	313	6	77.98837166938809	96.76307954511252	82.40654964327648	80.63777767882924
chr17	48920000	48930000	chr17	49030000	49040000	664	48932000.0	49025000.0	493	10	274.46640117822255	340.9022556560052	270.92274740603244	281.68333385951814
chr17	48940000	48945000	chr17	49025000	49030000	216	48932941.17647058	49028235.29411765	314	17	96.90552538946474	113.62149819181828	109.0006565275257	93.55011546535285
chr17	48940000	48945000	chr17	49230000	49235000	61	48940000.0	49227500.0	315	2	23.977100013656006	22.881035444334426	29.313045862028044	23.665520442370912
chr17	49075000	49080000	chr17	49230000	49235000	135	49077727.27272727	49225454.54545455	317	11	44.17666890658304	55.657498442338344	49.39333411121929	49.641427042909356
chr17	49370000	49380000	chr17	49610000	49620000	135	49380000.0	49610000.0	498	3	55.71509139235582	67.27028882956097	58.203319872239454	70.88530031422847
chr17	49840000	49850000	chr17	50180000	50190000	98	49840000.0	50180000.0	501	3	39.94197957631413	43.468579055600884	42.30369064551096	37.80824222854788
chr17	53065000	53070000	chr17	53425000	53430000	72	53065000.0	53425000.0	321	3	24.42169553877725	29.250490363840512	32.07178426586114	28.23895824524575
chr17	53070000	53075000	chr17	53375000	53380000	103	53073461.53846154	53370384.61538462	320	12	36.647485801746996	38.67807148271453	44.900096611632506	36.87921784163503
chr17	53070000	53080000	chr17	53590000	53600000	76	53060000.0	53583333.33333333	505	3	34.36736467564874	38.55231656134377	40.81244308861913	38.18754393582375
chr17	53495000	53500000	chr17	53590000	53595000	113	53490000.0	53588333.33333333	325	3	52.20621953608596	72.60870883456839	53.93832570819668	57.34074002829546
chr17	53600000	53605000	chr17	53680000	53685000	94	53598333.33333333	53678333.33333333	326	3	41.691700541140726	42.02258626763086	48.25714818593988	45.048666630494154
chr17	53600000	53605000	chr17	53795000	53800000	91	53600000.0	53792500.0	327	2	39.397355887660886	42.977550926098786	50.90927048502991	42.32281073872856
chr17	53600000	53605000	chr17	53845000	53850000	105	53600000.0	53845000.0	328	3	36.32106605309031	38.29305094818381	45.55303690540936	43.187820910832436
